CustomerID,ProdTaken,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome,AgeGroup,IncomeCategory,FamilySize
201706,1,33,"Self Enquiry",1,8,Salaried,Female,2,3,Basic,5,Married,1,0,3,1,1,Executive,17707,Middle-aged,Low,3
201707,0,52,"Company Invited",3,8,Salaried,Male,3,4,King,3,Single,2,1,1,1,0,VP,34068,Senior,Medium,3
201710,0,39,"Self Enquiry",1,6,"Small Business",Female,3,3,Basic,3,Married,1,0,3,1,0,Executive,17232,Middle-aged,Low,3
201712,0,41,"Self Enquiry",1,25,Salaried,Male,2,3,Deluxe,5,Married,3,0,1,0,0,Manager,18072,Middle-aged,Low,2
201713,0,40,"Self Enquiry",1,30,"Large Business",Male,3,3,Deluxe,3,Married,2,0,3,1,1,Manager,18319,Middle-aged,Low,4
201714,0,45,"Self Enquiry",1,6,Salaried,Male,3,1,King,3,Married,1,0,4,1,1,VP,34202,Middle-aged,Medium,4
201715,0,31,"Company Invited",1,9,"Small Business",Male,3,3,Standard,3,Married,1,0,4,1,0,"Senior Manager",28675,Middle-aged,Medium,3
201716,0,33,"Self Enquiry",1,11,Salaried,Female,3,4,Basic,3,Married,2,0,1,0,0,Executive,17911,Middle-aged,Low,3
201717,0,34,"Self Enquiry",1,8,Salaried,Male,2,4,Deluxe,5,Married,7,0,4,0,1,Manager,20957,Middle-aged,Medium,3
201719,0,45,"Company Invited",1,13,Salaried,Male,3,1,Deluxe,3,Married,5,0,1,1,0,Manager,21434,Middle-aged,Medium,3
201720,1,37,"Company Invited",1,16,"Small Business",Male,3,3,Standard,3,Married,7,0,3,0,2,"Senior Manager",25048,Middle-aged,Medium,5
201721,0,39,"Company Invited",1,8,"Large Business","Fe Male",3,3,Standard,3,Unmarried,1,0,1,1,2,"Senior Manager",25938,Middle-aged,Medium,5
201722,0,29,"Self Enquiry",1,21,Salaried,Male,2,3,Basic,3,Single,2,0,3,1,1,Executive,17340,Young,Low,3
201723,0,42,"Self Enquiry",1,23,Salaried,Female,2,1,Deluxe,5,Unmarried,4,1,1,1,1,Manager,21545,Middle-aged,Medium,3
201724,0,29,"Self Enquiry",3,26,"Small Business",Male,2,3,Deluxe,3,Married,3,0,1,1,0,Manager,21931,Young,Medium,2
201726,0,42,"Self Enquiry",1,8,"Small Business",Female,2,4,Basic,5,Married,1,1,4,1,1,Executive,17593,Middle-aged,Low,3
201727,0,40,"Self Enquiry",1,8,"Small Business",Male,2,3,King,3,Married,1,0,5,1,0,VP,34436,Middle-aged,Medium,2
201728,0,51,"Self Enquiry",1,6,Salaried,Male,3,3,Basic,3,Married,2,0,4,1,0,Executive,17723,Senior,Low,3
201729,1,,"Company Invited",1,35,"Small Business",Male,3,4,Basic,4,Single,1,0,3,0,2,Executive,18479,Young,Low,5
201730,0,32,"Company Invited",1,13,Salaried,Male,3,1,Basic,4,Married,2,0,1,0,1,Executive,17794,Middle-aged,Low,4
201731,0,38,"Company Invited",3,8,Salaried,Male,2,4,Deluxe,3,Married,4,0,5,1,1,Manager,20249,Middle-aged,Medium,3
201732,0,32,"Self Enquiry",1,8,"Large Business",Male,2,4,Deluxe,5,Single,5,0,4,0,1,Manager,17176,Middle-aged,Low,3
201733,0,46,"Self Enquiry",3,8,"Large Business",Female,3,5,"Super Deluxe",4,Married,4,1,5,1,0,AVP,31872,Senior,Medium,3
201734,1,,"Self Enquiry",1,8,Salaried,Male,3,3,Basic,3,Single,3,0,4,0,1,Executive,18485,Young,Low,4
201735,0,29,"Self Enquiry",3,8,"Small Business",Male,3,4,Deluxe,4,Married,3,0,4,1,0,Manager,21644,Young,Medium,3
201736,0,31,"Self Enquiry",1,29,"Small Business",Male,3,4,Deluxe,3,Married,1,0,3,0,1,Manager,20582,Middle-aged,Medium,4
201738,0,45,"Self Enquiry",1,26,"Small Business",Male,3,3,"Super Deluxe",3,Married,1,1,3,1,1,AVP,28496,Middle-aged,Medium,4
201739,0,36,"Self Enquiry",1,12,Salaried,Male,2,3,Basic,3,Married,1,0,5,1,1,Executive,18210,Middle-aged,Low,3
201740,0,55,"Self Enquiry",1,6,"Small Business",Male,2,3,King,5,Single,1,1,1,1,1,VP,34045,Senior,Medium,3
201741,1,47,"Company Invited",1,35,Salaried,Male,2,3,Standard,4,Married,2,1,3,1,0,"Senior Manager",26849,Senior,Medium,2
201742,0,28,"Self Enquiry",1,15,"Small Business",Male,3,3,Basic,3,Married,2,0,1,1,0,Executive,17070,Young,Low,3
201743,0,37,"Self Enquiry",3,12,"Small Business",Male,3,3,Deluxe,3,Married,5,0,3,1,0,Manager,21502,Middle-aged,Medium,3
201744,0,21,"Self Enquiry",1,9,"Small Business",Male,3,4,Basic,3,Single,2,0,5,1,2,Executive,18230,Young,Low,5
201745,0,37,"Company Invited",1,6,"Small Business",Female,3,3,Standard,3,Married,3,1,3,0,0,"Senior Manager",28603,Middle-aged,Medium,3
201746,0,35,"Self Enquiry",1,28,Salaried,Female,3,1,Standard,4,Married,1,0,5,1,2,"Senior Manager",26996,Middle-aged,Medium,5
201747,0,38,"Self Enquiry",3,13,"Small Business",Female,2,1,Deluxe,5,Married,2,1,3,1,1,Manager,20605,Middle-aged,Medium,3
201748,0,26,"Company Invited",1,6,Salaried,Female,2,3,Deluxe,4,Married,2,0,5,1,1,Manager,21397,Young,Medium,3
201749,0,50,"Self Enquiry",1,10,Salaried,Male,3,3,King,4,Married,4,0,5,0,1,VP,34144,Senior,Medium,4
201750,0,53,"Self Enquiry",1,9,"Small Business",Male,2,3,"Super Deluxe",3,Married,4,1,5,1,0,AVP,32584,Senior,Medium,2
201751,0,42,"Self Enquiry",3,6,Salaried,Male,1,3,Deluxe,3,Married,2,0,3,1,0,Manager,19907,Middle-aged,Low,1
201753,0,55,"Self Enquiry",1,26,"Large Business",Male,2,3,Deluxe,3,Married,4,1,1,0,0,Manager,20415,Senior,Medium,2
201755,0,37,"Self Enquiry",1,6,Salaried,Female,2,3,Basic,3,Single,2,0,1,1,0,Executive,17115,Middle-aged,Low,2
201756,1,44,"Company Invited",1,30,Salaried,Male,2,3,Basic,3,Married,4,1,5,0,1,Executive,18161,Middle-aged,Low,3
201757,0,38,"Self Enquiry",1,29,Salaried,Male,2,3,Deluxe,3,Married,1,0,3,0,1,Manager,20745,Middle-aged,Medium,3
201758,1,26,"Self Enquiry",1,22,"Small Business",Male,2,3,Basic,4,Married,3,1,1,1,0,Executive,17373,Young,Low,2
201759,0,28,"Self Enquiry",1,14,Salaried,Female,3,3,Basic,3,Single,2,0,4,1,1,Executive,18310,Young,Low,4
201760,0,49,"Company Invited",1,16,Salaried,Female,2,3,King,5,Single,1,1,3,0,1,VP,33665,Senior,Medium,3
201762,0,31,"Company Invited",3,11,"Small Business",Female,2,3,Basic,4,Married,2,0,3,0,0,Executive,17789,Middle-aged,Low,2
201763,1,26,"Self Enquiry",3,10,"Small Business",Male,2,4,Deluxe,3,Single,2,1,1,1,0,Manager,20828,Young,Medium,2
201764,0,37,"Company Invited",1,15,"Small Business",Male,2,3,Basic,3,Married,2,1,1,0,1,Executive,17326,Middle-aged,Low,3
201765,0,42,"Company Invited",3,32,"Small Business",Female,3,3,"Super Deluxe",4,Married,6,0,3,1,1,AVP,28525,Middle-aged,Medium,4
201766,1,18,"Self Enquiry",1,9,"Small Business",Male,2,3,Basic,3,Single,2,0,4,1,0,Executive,16420,Young,Low,2
201767,0,35,"Self Enquiry",3,22,"Small Business",Male,3,3,Standard,4,Married,1,0,1,1,1,"Senior Manager",23020,Middle-aged,Medium,4
201768,0,,"Company Invited",1,24,Salaried,Male,2,1,Basic,3,Married,5,0,5,1,1,Executive,18688,Young,Low,3
201769,0,51,"Self Enquiry",1,8,"Small Business",Male,2,5,Deluxe,4,Married,6,0,1,0,1,Manager,20482,Senior,Medium,3
201770,0,41,"Self Enquiry",3,8,Salaried,Male,2,3,"Super Deluxe",4,Single,2,0,3,1,1,AVP,31015,Middle-aged,Medium,3
201771,0,18,"Self Enquiry",3,16,"Small Business",Female,3,4,Basic,3,Single,2,0,1,0,2,Executive,16200,Young,Low,5
201772,0,28,"Self Enquiry",1,22,"Small Business",Male,3,1,Deluxe,5,Single,1,0,5,0,1,Manager,20661,Young,Medium,4
201773,0,31,"Self Enquiry",3,13,"Large Business",Male,3,1,Deluxe,3,Married,5,0,1,1,1,Manager,21929,Middle-aged,Medium,4
201774,0,39,"Self Enquiry",1,6,"Small Business",Male,2,1,Standard,3,Married,1,0,3,1,0,"Senior Manager",24613,Middle-aged,Medium,2
201775,0,36,"Company Invited",1,30,Salaried,Female,2,3,Deluxe,4,Married,1,0,3,1,1,Manager,20674,Middle-aged,Medium,3
201776,0,32,"Self Enquiry",3,13,Salaried,Male,3,4,Deluxe,3,Married,2,0,3,1,0,Manager,20484,Middle-aged,Medium,3
201777,0,38,"Self Enquiry",1,31,Salaried,Female,2,4,Standard,4,Married,4,0,3,0,1,"Senior Manager",27061,Middle-aged,Medium,3
201778,0,58,"Company Invited",1,6,Salaried,Male,2,5,Deluxe,3,Married,3,1,1,1,1,Manager,20660,Senior,Medium,3
201780,0,31,"Self Enquiry",2,8,Salaried,Male,3,4,Deluxe,5,Married,4,0,3,0,2,Manager,21410,Middle-aged,Medium,5
201781,0,45,"Company Invited",1,13,Salaried,Male,3,3,Standard,5,Married,2,0,1,1,0,"Senior Manager",20210,Middle-aged,Medium,3
201782,0,31,"Self Enquiry",1,8,Salaried,Male,2,3,Basic,3,Married,1,1,4,1,1,Executive,17695,Middle-aged,Low,3
201783,0,33,"Company Invited",1,11,Salaried,Female,3,3,Standard,4,Married,7,0,3,1,1,"Senior Manager",26878,Middle-aged,Medium,4
201784,0,39,"Self Enquiry",1,16,"Small Business",Male,3,3,"Super Deluxe",5,Married,2,1,3,1,2,AVP,32068,Middle-aged,Medium,5
201785,0,43,"Company Invited",1,16,Salaried,Female,2,3,Basic,3,Single,1,0,5,0,0,Executive,17455,Middle-aged,Low,2
201786,0,49,"Self Enquiry",1,6,"Large Business",Female,2,4,"Super Deluxe",3,Single,1,1,3,0,0,AVP,28964,Senior,Medium,2
201788,0,27,"Self Enquiry",1,11,Salaried,Female,2,3,Basic,4,Single,2,1,3,0,1,Executive,17478,Young,Low,3
201789,0,32,"Self Enquiry",3,14,"Large Business",Female,3,4,Deluxe,4,Married,2,1,1,1,2,Manager,20228,Middle-aged,Medium,5
201791,0,31,"Self Enquiry",3,13,"Small Business",Male,3,3,Deluxe,3,Married,5,0,1,0,0,Manager,22547,Middle-aged,Medium,3
201792,0,32,"Self Enquiry",1,8,"Small Business",Female,3,1,Deluxe,3,Single,1,0,3,0,0,Manager,20055,Middle-aged,Medium,3
201793,1,,"Self Enquiry",1,8,"Small Business",Male,2,5,Basic,3,Married,6,1,3,1,1,Executive,18464,Young,Low,3
201794,0,30,"Self Enquiry",1,34,"Small Business",Female,3,3,Deluxe,3,Married,2,0,3,1,2,Manager,20775,Middle-aged,Medium,5
201795,0,31,"Company Invited",1,13,Salaried,Female,2,4,Standard,3,Married,2,0,1,1,0,"Senior Manager",23943,Middle-aged,Medium,2
201796,0,39,"Company Invited",1,13,"Small Business",Male,2,4,King,3,Married,2,0,5,1,0,VP,34272,Middle-aged,Medium,2
201797,1,39,"Self Enquiry",3,9,"Small Business",Female,2,3,Deluxe,3,Married,5,1,4,1,1,Manager,20238,Middle-aged,Medium,3
201799,0,47,"Self Enquiry",1,11,Salaried,Male,2,3,King,3,Married,5,0,1,1,0,VP,33300,Senior,Medium,2
201800,0,43,"Company Invited",1,16,Salaried,Female,2,4,Deluxe,3,Married,2,0,3,1,0,Manager,20257,Middle-aged,Medium,2
201801,0,27,"Company Invited",3,6,"Small Business",Male,3,3,Deluxe,4,Married,1,1,1,0,1,Manager,21349,Young,Medium,4
201803,0,43,"Self Enquiry",1,13,Salaried,Female,2,3,Standard,5,Married,1,0,5,1,0,"Senior Manager",24985,Middle-aged,Medium,2
201804,0,,"Self Enquiry",1,14,Salaried,Male,3,3,Deluxe,3,Married,1,0,3,1,0,Manager,18697,Young,Low,3
201805,0,40,"Self Enquiry",3,6,"Small Business",Male,2,5,Deluxe,3,Married,3,1,3,1,0,Manager,22457,Middle-aged,Medium,2
201806,1,29,"Self Enquiry",1,14,Salaried,Male,3,5,Basic,5,Married,2,1,3,0,1,Executive,17119,Young,Low,4
201808,0,30,"Self Enquiry",3,11,"Small Business",Female,1,4,Deluxe,3,Married,2,0,1,1,0,Manager,21118,Middle-aged,Medium,1
201809,0,27,"Self Enquiry",3,14,"Small Business",Female,2,3,Deluxe,4,Married,2,0,1,0,1,Manager,21214,Young,Medium,3
201810,0,37,"Self Enquiry",1,11,"Small Business",Male,3,3,Deluxe,3,Married,1,0,3,1,2,Manager,21347,Middle-aged,Medium,5
201811,0,38,"Self Enquiry",1,21,Salaried,Male,3,4,Standard,3,Married,1,1,5,1,2,"Senior Manager",26510,Middle-aged,Medium,5
201812,0,31,"Self Enquiry",1,13,"Small Business",Female,2,3,Standard,3,Unmarried,2,1,4,1,1,"Senior Manager",22143,Middle-aged,Medium,3
201813,0,29,"Self Enquiry",3,16,"Small Business",Female,2,4,Deluxe,4,Married,2,1,5,1,0,Manager,23268,Young,Medium,2
201814,0,35,"Self Enquiry",1,11,"Large Business",Male,3,3,Standard,4,Unmarried,1,0,3,1,1,"Senior Manager",23095,Middle-aged,Medium,4
201815,0,23,"Self Enquiry",1,32,Salaried,Male,2,3,Basic,3,Married,2,0,1,0,1,Executive,17904,Young,Low,3
201816,0,41,"Self Enquiry",1,12,"Small Business",Male,3,4,Deluxe,4,Single,7,1,3,1,2,Manager,21032,Middle-aged,Medium,5
201817,0,47,"Company Invited",3,10,"Small Business",Male,3,3,Deluxe,3,Single,4,0,4,0,2,Manager,17976,Senior,Low,5
201818,0,42,"Self Enquiry",1,29,Salaried,Female,2,3,"Super Deluxe",3,Single,3,0,3,0,0,AVP,30992,Middle-aged,Medium,2
201820,0,42,"Self Enquiry",2,8,"Large Business",Male,2,3,Basic,3,Married,1,1,4,1,1,Executive,17696,Middle-aged,Low,3
201821,0,32,"Self Enquiry",1,8,"Small Business",Female,3,3,Basic,4,Married,2,0,4,0,1,Executive,17370,Middle-aged,Low,4
201822,0,48,"Self Enquiry",3,35,"Small Business",Female,3,3,Standard,3,Married,4,0,4,0,1,"Senior Manager",27504,Senior,Medium,4
201823,0,37,"Self Enquiry",1,12,"Small Business",Male,2,1,Deluxe,5,Married,5,1,3,1,1,Manager,20974,Middle-aged,Medium,3
201825,0,26,"Self Enquiry",3,6,Salaried,Male,2,3,Deluxe,3,Married,2,0,5,0,1,Manager,20296,Young,Medium,3
201826,0,42,"Self Enquiry",1,8,Salaried,Male,3,4,Deluxe,3,Unmarried,4,0,1,1,0,Manager,21781,Middle-aged,Medium,3
201827,1,21,"Company Invited",3,6,"Large Business",Female,3,4,Basic,4,Single,2,1,5,1,2,Executive,17174,Young,Low,5
201828,0,36,"Company Invited",3,6,"Small Business",Female,2,3,Deluxe,3,Unmarried,5,0,1,1,1,Manager,21653,Middle-aged,Medium,3
201829,0,36,"Company Invited",3,9,"Small Business",Male,2,4,Standard,3,Married,5,0,1,0,0,"Senior Manager",24699,Middle-aged,Medium,2
201830,0,57,"Self Enquiry",1,6,"Small Business",Male,2,3,Deluxe,3,Married,3,0,3,0,1,Manager,21755,Senior,Medium,3
201831,0,40,"Self Enquiry",1,16,Salaried,Female,2,1,Basic,3,Married,4,1,3,0,1,Executive,17213,Middle-aged,Low,3
201832,0,21,"Company Invited",3,15,"Small Business",Male,2,3,Basic,3,Single,2,0,4,1,0,Executive,17610,Young,Low,2
201833,1,33,"Self Enquiry",3,11,"Small Business",Female,2,3,Basic,3,Single,2,1,1,0,1,Executive,17851,Middle-aged,Low,3
201834,0,,"Self Enquiry",1,16,"Small Business",Female,3,3,Basic,5,Married,7,0,1,1,2,Executive,18452,Young,Low,5
201835,0,46,"Company Invited",1,13,"Small Business",Female,1,3,Deluxe,3,Married,3,0,5,1,0,Manager,20258,Senior,Medium,1
201836,1,41,"Company Invited",3,10,"Small Business",Male,2,3,Deluxe,4,Unmarried,2,0,3,1,0,Manager,24355,Middle-aged,Medium,2
201837,0,50,"Self Enquiry",1,16,"Large Business",Male,3,4,Standard,3,Unmarried,7,0,5,1,1,"Senior Manager",25496,Senior,Medium,4
201838,1,40,"Self Enquiry",3,28,"Small Business",Male,3,4,Deluxe,3,Married,3,1,3,1,0,Manager,21380,Middle-aged,Medium,3
201839,0,31,"Self Enquiry",1,15,Salaried,Male,2,4,Basic,4,Single,1,1,3,1,0,Executive,17657,Middle-aged,Low,2
201840,1,21,"Self Enquiry",3,18,Salaried,Female,2,1,Basic,4,Single,2,0,5,0,1,Executive,17716,Young,Low,3
201841,0,29,"Self Enquiry",1,29,Salaried,Male,2,3,Basic,3,Single,1,0,3,0,0,Executive,17201,Young,Low,2
201842,0,35,"Self Enquiry",1,15,Salaried,Male,3,4,Deluxe,4,Unmarried,1,0,1,0,1,Manager,21540,Middle-aged,Medium,4
201844,0,28,"Self Enquiry",3,15,Salaried,Male,3,3,Deluxe,3,Single,2,0,3,1,1,Manager,20253,Young,Medium,4
201845,0,49,"Self Enquiry",1,13,Salaried,Male,2,4,Standard,3,Unmarried,1,0,1,1,0,"Senior Manager",25965,Senior,Medium,2
201847,0,36,"Self Enquiry",1,8,Salaried,Female,3,3,Basic,3,Married,5,0,5,1,0,Executive,17543,Middle-aged,Low,3
201848,1,34,"Company Invited",3,25,"Small Business",Male,3,1,Deluxe,3,Single,1,1,1,0,0,Manager,20304,Middle-aged,Medium,3
201849,0,55,"Self Enquiry",1,8,Salaried,Female,3,3,"Super Deluxe",3,Single,3,1,5,0,0,AVP,31659,Senior,Medium,3
201851,0,30,"Self Enquiry",3,8,"Large Business",Male,3,3,Basic,4,Married,2,0,3,1,0,Executive,17476,Middle-aged,Low,3
201852,1,26,"Company Invited",1,9,"Large Business",Male,3,3,Basic,5,Single,1,0,3,0,1,Executive,18102,Young,Low,4
201853,0,22,"Self Enquiry",1,17,"Small Business",Female,2,3,Basic,4,Married,2,0,1,1,1,Executive,17244,Young,Low,3
201854,0,36,"Self Enquiry",3,8,"Small Business",Male,3,4,Standard,3,Married,2,0,1,1,1,"Senior Manager",22596,Middle-aged,Medium,4
201855,1,30,"Company Invited",1,10,"Large Business",Male,2,3,Basic,3,Single,1,1,4,1,0,Executive,17285,Middle-aged,Low,2
201856,0,37,"Self Enquiry",1,20,Salaried,Female,3,3,Basic,5,Married,2,0,4,1,1,Executive,18034,Middle-aged,Low,4
201857,0,40,"Self Enquiry",3,8,"Small Business",Female,2,3,Deluxe,4,Married,1,0,1,0,0,Manager,20715,Middle-aged,Medium,2
201858,0,42,"Self Enquiry",1,6,Salaried,Female,3,3,Basic,5,Married,4,0,3,0,2,Executive,17576,Middle-aged,Low,5
201860,0,43,"Self Enquiry",1,18,Salaried,Male,2,4,"Super Deluxe",4,Married,2,0,3,1,1,AVP,29336,Middle-aged,Medium,3
201861,0,,"Self Enquiry",1,8,"Small Business",Female,3,4,Deluxe,3,Married,7,0,5,1,1,Manager,18448,Young,Low,4
201862,0,54,"Self Enquiry",1,11,"Small Business",Male,2,3,King,5,Married,5,0,4,1,0,VP,34406,Senior,Medium,2
201863,0,34,"Company Invited",3,10,"Small Business",Female,3,3,Deluxe,3,Married,1,0,1,0,0,Manager,21538,Middle-aged,Medium,3
201865,0,43,"Company Invited",1,27,"Small Business",Male,3,3,Basic,3,Married,1,0,4,1,2,Executive,17258,Middle-aged,Low,5
201869,0,31,"Self Enquiry",1,6,Salaried,Male,3,4,Basic,5,Married,2,0,4,1,1,Executive,17218,Middle-aged,Low,4
201870,0,39,"Company Invited",1,6,Salaried,Male,2,3,King,3,Married,2,1,3,0,0,VP,34197,Middle-aged,Medium,2
201871,0,56,"Company Invited",3,12,Salaried,Female,2,1,"Super Deluxe",5,Married,1,0,3,1,0,AVP,28212,Senior,Medium,2
201872,0,30,"Self Enquiry",3,18,"Large Business",Female,2,3,Deluxe,3,Unmarried,1,0,1,1,1,Manager,21577,Middle-aged,Medium,3
201873,0,41,"Self Enquiry",3,6,"Small Business",Male,2,1,Standard,5,Married,2,0,3,1,1,"Senior Manager",23392,Middle-aged,Medium,3
201876,0,52,"Self Enquiry",1,9,"Small Business",Male,2,4,Standard,3,Married,3,1,1,1,0,"Senior Manager",22969,Senior,Medium,2
201877,0,45,"Self Enquiry",1,16,Salaried,Male,3,3,Basic,3,Married,4,0,5,0,2,Executive,17654,Middle-aged,Low,5
201878,0,52,"Self Enquiry",1,10,Salaried,Female,1,3,"Super Deluxe",3,Married,3,0,5,1,0,AVP,31555,Senior,Medium,1
201880,0,30,"Self Enquiry",1,8,Salaried,Female,2,5,Deluxe,3,Single,3,0,1,1,0,Manager,21091,Middle-aged,Medium,2
201881,0,60,"Self Enquiry",1,13,Salaried,Female,2,3,King,5,Married,6,0,5,1,0,VP,34566,Senior,Medium,2
201884,1,24,"Self Enquiry",3,6,"Large Business",Female,3,3,Basic,4,Single,2,1,4,0,0,Executive,18202,Young,Low,3
201885,1,34,"Company Invited",3,12,"Small Business",Female,2,5,Basic,3,Married,1,0,4,0,1,Executive,17351,Middle-aged,Low,3
201886,0,38,"Company Invited",1,8,Salaried,Male,2,3,Basic,3,Married,2,1,5,1,0,Executive,16702,Middle-aged,Low,2
201887,0,40,"Self Enquiry",3,8,Salaried,Female,3,3,King,3,Married,1,0,3,1,0,VP,33041,Middle-aged,Medium,3
201888,0,26,"Self Enquiry",1,29,Salaried,Female,2,3,Basic,3,Married,2,0,3,0,0,Executive,17886,Young,Low,2
201889,0,30,"Company Invited",1,9,Salaried,Male,2,3,Basic,3,Married,5,0,3,1,0,Executive,17097,Middle-aged,Low,2
201890,0,29,"Self Enquiry",1,9,"Small Business",Male,3,4,Standard,3,Married,2,0,1,0,2,"Senior Manager",26935,Young,Medium,5
201891,1,29,"Self Enquiry",1,31,"Large Business",Female,3,4,Basic,4,Married,6,0,3,1,2,Executive,17546,Young,Low,5
201892,1,19,"Self Enquiry",2,8,"Large Business",Male,2,4,Basic,3,Single,2,0,3,0,0,Executive,17564,Young,Low,2
201893,0,30,"Company Invited",3,28,Salaried,Female,3,3,Standard,5,Married,1,0,1,1,1,"Senior Manager",23412,Middle-aged,Medium,4
201894,0,57,"Self Enquiry",3,35,"Small Business",Male,2,4,"Super Deluxe",3,Married,4,0,3,1,0,AVP,29118,Senior,Medium,2
201895,0,50,"Self Enquiry",1,35,Salaried,Male,2,4,"Super Deluxe",3,Married,1,0,5,1,1,AVP,32046,Senior,Medium,3
201896,0,30,"Company Invited",1,8,"Small Business",Female,2,3,Basic,3,Single,1,0,4,1,0,Executive,17564,Middle-aged,Low,2
201897,0,60,"Company Invited",3,34,"Small Business",Female,3,4,Standard,5,Married,5,0,1,1,0,"Senior Manager",25266,Senior,Medium,3
201898,0,47,"Self Enquiry",1,8,"Small Business",Female,3,3,Deluxe,3,Married,6,0,1,0,0,Manager,20070,Senior,Medium,3
201899,0,46,"Self Enquiry",1,8,Salaried,Male,2,3,"Super Deluxe",3,Married,7,0,5,1,0,AVP,32861,Senior,Medium,2
201902,0,34,"Self Enquiry",1,8,Salaried,Male,3,4,Basic,3,Married,4,0,5,1,2,Executive,17768,Middle-aged,Low,5
201903,0,46,"Self Enquiry",3,16,"Small Business",Female,3,4,Standard,3,Married,3,1,1,0,0,"Senior Manager",24071,Senior,Medium,3
201904,0,31,"Self Enquiry",1,15,Salaried,Male,2,3,Standard,4,Married,2,0,3,0,0,"Senior Manager",25648,Middle-aged,Medium,2
201905,1,33,"Self Enquiry",1,21,"Small Business",Male,2,3,Standard,3,Married,1,1,5,1,0,"Senior Manager",28610,Middle-aged,Medium,2
201906,1,,"Self Enquiry",1,16,"Small Business",Male,2,5,Basic,3,Married,1,0,5,0,0,Executive,18408,Young,Low,2
201907,0,30,"Self Enquiry",3,13,"Small Business",Male,2,3,Basic,4,Single,1,0,1,0,0,Executive,17983,Middle-aged,Low,2
201908,0,35,"Self Enquiry",1,22,Salaried,Male,3,3,Standard,3,Married,5,1,1,0,0,"Senior Manager",22632,Middle-aged,Medium,3
201909,1,31,"Company Invited",1,26,Salaried,Male,3,3,Standard,3,Married,4,0,3,1,0,"Senior Manager",24824,Middle-aged,Medium,3
201910,1,34,"Company Invited",2,29,Salaried,Female,2,3,Standard,5,Married,1,1,3,1,0,"Senior Manager",24950,Middle-aged,Medium,2
201911,0,42,"Company Invited",1,11,Salaried,Male,3,3,Basic,3,Married,5,0,3,0,1,Executive,17093,Middle-aged,Low,4
201912,0,36,"Company Invited",3,16,"Small Business",Male,2,3,Standard,3,Unmarried,2,0,1,1,1,"Senior Manager",24980,Middle-aged,Medium,3
201915,0,55,"Self Enquiry",3,24,Salaried,Female,2,3,"Super Deluxe",4,Single,4,0,1,1,0,AVP,31835,Senior,Medium,2
201916,0,41,"Company Invited",3,16,Salaried,Male,2,3,Deluxe,3,Single,1,0,1,0,1,Manager,21230,Middle-aged,Medium,3
201918,0,40,"Self Enquiry",1,12,Salaried,"Fe Male",3,3,"Super Deluxe",3,Unmarried,1,0,5,1,0,AVP,28237,Middle-aged,Medium,3
201920,0,31,"Self Enquiry",3,8,Salaried,Male,3,3,Deluxe,3,Unmarried,5,1,5,1,1,Manager,21582,Middle-aged,Medium,4
201921,0,42,"Self Enquiry",1,30,"Small Business",Male,2,3,Standard,5,Married,2,1,1,1,0,"Senior Manager",22406,Middle-aged,Medium,2
201923,1,26,"Company Invited",2,23,Salaried,Female,2,3,Basic,3,Married,1,1,5,0,1,Executive,17741,Young,Low,3
201925,0,33,"Self Enquiry",1,6,"Small Business",Female,3,1,"Super Deluxe",3,Married,5,0,1,1,0,AVP,31184,Middle-aged,Medium,3
201926,0,31,"Self Enquiry",3,13,Salaried,Male,2,4,Standard,3,Married,1,0,3,1,0,"Senior Manager",26557,Middle-aged,Medium,2
201927,1,18,"Company Invited",3,11,"Small Business",Male,3,3,Basic,4,Single,2,1,4,1,0,Executive,16878,Young,Low,3
201928,0,40,"Company Invited",3,34,Salaried,Male,2,5,Standard,5,Married,4,0,5,0,1,"Senior Manager",25932,Middle-aged,Medium,3
201929,0,41,"Company Invited",1,8,Salaried,Female,3,4,Deluxe,3,Unmarried,3,1,1,0,0,Manager,21811,Middle-aged,Medium,3
201932,0,34,"Self Enquiry",3,27,Salaried,Male,3,1,Deluxe,3,Single,2,0,3,0,0,Manager,20337,Middle-aged,Medium,3
201933,1,26,"Self Enquiry",1,30,"Large Business",Male,3,5,Basic,3,Single,2,1,3,0,1,Executive,17340,Young,Low,4
201934,0,37,"Self Enquiry",1,6,"Large Business",Female,2,3,Standard,3,Unmarried,5,0,5,1,0,"Senior Manager",22491,Middle-aged,Medium,2
201935,0,46,"Company Invited",1,24,"Small Business",Female,2,3,Standard,3,Married,6,0,3,0,1,"Senior Manager",25527,Senior,Medium,3
201936,0,41,"Self Enquiry",3,8,Salaried,Female,3,3,"Super Deluxe",5,Married,1,0,5,1,2,AVP,31595,Middle-aged,Medium,5
201937,0,37,"Company Invited",3,15,"Small Business",Male,3,3,Standard,4,Married,2,0,1,1,2,"Senior Manager",23834,Middle-aged,Medium,5
